ProductName,Stars,Ratings,Reviews,CurrentPrice,MRP,Processor,RAM,Storage,ImageURL
HP 15s Ryzen 3 Quad Core 5300U,4.3,273,42,50900,52900,AMD Ryzen 3 Quad Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/k7531jk0/computer/e/a/h/hp-original-imafpfs893zu5mhb.jpeg?q=70
HP Ryzen 5 Hexa Core,0,0,0,67900,79000,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l3ahpjk0/computer/5/g/r/ec2144ax-gaming-laptop-hp-original-imageg3chazkf8hh.jpeg?q=70
HP Pavilion Gaming Core i5 11th Gen,4.1,28,4,69490,89780,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/krjjde80/computer/b/q/h/na-gaming-laptop-hp-original-imag5bg5uwgmhmqj.jpeg?q=70
HP Ryzen 5 Hexa Core 5500U,4.3,568,53,50990,56663,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/k7531jk0/computer/e/a/h/hp-original-imafpfs893zu5mhb.jpeg?q=70
HP Victus Ryzen 7 Octa Core 5800H,0,0,0,96490,105900,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l5bd5zk0/computer/l/e/k/15-fb0040ax-gaming-laptop-hp-original-imaggyuezf9qtypd.jpeg?q=70
HP Pavilion Intel Core i5 12th Gen,3.5,13,3,81999,99999,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l2hwwi80/computer/9/5/2/eg2036tu-thin-and-light-laptop-hp-original-imagduyqdgd5gtas.jpeg?q=70
HP HP Envy Ryzen 7 Octa Core 4700U,4.3,8,0,95000,112900,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/kolsscw0/computer/w/p/g/na-2-in-1-laptop-hp-original-imag3ff2hphu2zmy.jpeg?q=70
HP Ryzen 5 Hexa Core,0,0,0,76999,87716,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/e/0/c/victus-gaming-15-laptop-hp-original-imaggrgv4kkmpedf.jpeg?q=70
HP 15s Ryzen 7 Quad Core 3700U,4.5,134,22,68500,72000,AMD Ryzen 7 Quad Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kbqu4cw0/computer/v/h/g/hp-15s-eq0132au-thin-and-light-laptop-original-imaftf5fhyaj89xj.jpeg?q=70
HP Spectre Intel Core i5 11th Gen,0,0,0,121900,148000,Intel Core i5 Processor (11th Gen),16 GB LPDDR4X RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l2ghgnk0/computer/4/a/h/-original-imagdsjrtys36xfr.jpeg?q=70
HP Ryzen 7 Octa Core 6800H,0,0,0,143890,148990,AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/c/s/a/16-n0049ax-gaming-laptop-hp-original-imaghwptyggvfjjd.jpeg?q=70
HP Pavilion Intel Core i7 11th Gen,4.5,133,14,89999,105000,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kwcfngw0/computer/y/q/d/-original-imag9fgxy7mjf4zd.jpeg?q=70
HP Pavilion Intel Core i5 11th Gen,4.4,285,23,72000,78294,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kyvvtzk0/computer/2/7/l/-original-imagbygbzq27x6sy.jpeg?q=70
HP G8 Ryzen 3 Dual Core 3250U,3.7,31,2,28999,41610,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/kyag87k0/computer/t/9/o/hp-245-g8-business-laptop-hp-original-imagajx7mhrfhgsq.jpeg?q=70
HP OMEN Ryzen 7 Octa Core AMD R7,3.5,4,0,112990,140347,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/kzn17680/computer/1/i/z/-original-imagbhzqahdzyx4e.jpeg?q=70
HP Pavilion Ryzen 5 Hexa Core 5500U,4.2,122,17,64700,74839,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ktketu80/computer/y/f/g/14-ec0007ax-thin-and-light-laptop-hp-original-imag6w28yf6vbvpy.jpeg?q=70
HP Chromebook MediaTek Kompanio 500,3.8,5886,677,21000,25451,MediaTek MediaTek Kompanio 500 Processor,4 GB LPDDR4X RAM,29.46 cm (11.6 inch) Touchscreen Display,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/2/m/e/-original-imagkqwzw9cdvgj2.jpeg?q=70
HP Pavilion Intel Core i7 11th Gen,3.8,12,0,89999,99999,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l12h1u80/computer/2/s/q/14-dy1048tu-thin-and-light-laptop-hp-original-imagcpuvfpshgd7q.jpeg?q=70
HP Chromebook x360 Intel Celeron Quad Core,3.8,26,3,30890,33578,Intel Celeron Quad Core Processor,4 GB LPDDR4 RAM,35.56 cm (14 Inch) Touchscreen Display,https://rukminim1.flixcart.com/image/312/312/kzogn0w0/computer/j/u/m/14a-ca0504tu-thin-and-light-laptop-hp-original-imagbmt6dsjhwwhz.jpeg?q=70
HP Pavilion 15,4.1,23,3,64990,68270,Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/jnkmykw0/computer/m/4/u/hp-na-laptop-original-imafa8c5hzxygxmg.jpeg?q=70
HP Victus Core i5 12th Gen,0,0,0,83999,93019,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l5bd5zk0/computer/o/l/w/15-fa0353tx-gaming-laptop-hp-original-imaggytdx6zpv6qg.jpeg?q=70
HP Victus Ryzen 7 Octa Core 6800H,0,0,0,104500,110900,AMD Ryzen 7 Octa Core Processor,8 GB DDR5 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l4oi4cw0/computer/l/t/q/16-e1062ax-gaming-laptop-hp-original-imagfgqgzbrzchfq.jpeg?q=70
HP 15s Ryzen 3 Dual Core 3250U,3.8,1600,218,33890,34480,AMD Ryzen 3 Dual Core Processor,4 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/kk76wsw0/computer/8/2/2/hp-original-imafzhsyh6qaydrz.jpeg?q=70
HP Elitebook Core i5 8th Gen,0,0,0,90464,124972,Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kkoc70w0/computer/g/u/u/elitebook-840-g6-business-laptop-hp-original-imafzzaaa6bygtb7.jpeg?q=70
HP Envy 13 Core i5 8th Gen,4.4,277,45,75000,80000,Intel Core i5 Processor (8th Gen),8 GB DDR3 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/jms25jk0/computer/8/k/y/hp-na-thin-and-light-laptop-original-imaf9hu5gdz6qxxq.jpeg?q=70
APPLE 2020 Macbook Pro M1,4.5,476,50,130990,142900,Apple M1 Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/khdqnbk0/computer/e/6/n/apple-original-imafxfyq4agsgysn.jpeg?q=70
MSI Core i5 12th Gen,3.5,22,6,73490,89990,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/n/u/t/-original-imagg2ckbhxm5ksm.jpeg?q=70
HP 14s Celeron Dual Core,4,1783,255,29190,30298,Intel Celeron Dual Core Processor,8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kctf0cw0/computer/j/n/a/hp-na-thin-and-light-laptop-original-imaftv7fxtmzhkw3.jpeg?q=70
LG Gram 15 Core i5 10th Gen,4.1,24,8,77990,104000,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kfeamq80/computer/d/x/v/lg-original-imafvv2v2mhtzhht.jpeg?q=70
HP OMEN Core i7 11th Gen,0,0,0,132717,0,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/kzn17680/computer/1/i/z/-original-imagbhzqahdzyx4e.jpeg?q=70
HP Ryzen 3 Dual Core,3.3,3,0,28000,43628,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/d/o/e/er1501au-laptop-hp-original-imagk3gktwtrz9kt.jpeg?q=70
HP 15s Core i5 11th Gen,4,870,118,51990,63179,M.2 Slot for SSD Upgrade,Intel Core i5 Processor (11th Gen),64 bit Windows 10 Operating System,https://rukminim1.flixcart.com/image/312/312/k3xcdjk0pkrrdj/computer/h/h/q/hp-na-laptop-original-imafjeb992jyzqgb.jpeg?q=70
HP Pavilion Gaming Ryzen 5 Hexa Core AMD R5,4.1,1610,166,62990,68192,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/kbqu4cw0/computer/q/x/r/hp-original-imaftyzachgrav8f.jpeg?q=70
HP 15s Intel Core i5 12th Gen,4.2,1151,108,62900,68791,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/t/q/2/-original-imagkqwzyzfahqac.jpeg?q=70
Lenovo IdeaPad 3 Ryzen 5 Hexa Core 5500U,4.3,1426,164,46999,68490,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/2/3/5/-original-imagg5hhjunrv4e4.jpeg?q=70
ASUS Vivobook 15 Core i5 11th Gen,4,30,2,50990,69990,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/o/t/h/-original-imagg6t9pauha4t7.jpeg?q=70
DELL Inspiron Core i3 11th Gen,4,160,20,41990,61202,Processor: Intel i3-1115G4 (Base- 1.70 GHz & Turbo up to 4.10 GHz) 2 Cores,RAM & Storage: 8GB DDR4 & 1TB + 256GB SSD,Display: 15.6" FHD WVA AG Narrow Border,https://rukminim1.flixcart.com/image/312/312/l58iaa80/computer/q/s/w/inspiron-3511-laptop-dell-original-imagfycrbnpu2nbh.jpeg?q=70
DELL Inspiron Core i3 11th Gen,4.2,315,51,45390,58908,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/krdtlzk0/computer/l/k/r/na-laptop-dell-original-imag57f9psmfjcxs.jpeg?q=70
Lenovo IdeaPad 1 Ryzen 5 Quad Core 3500U,4.2,599,69,38783,60090,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l4vnbm80/computer/i/f/f/15ada7-thin-and-light-laptop-lenovo-original-imagfzzxmhfgzysy.jpeg?q=70
ASUS VivoBook Ultra K15 OLED Core i3 11th Gen,4.4,443,67,45990,62990,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/l2dmky80/computer/l/c/g/-original-imagdqdyewdfx452.jpeg?q=70
DELL Inspiron Core i3 11th Gen,4.3,1857,196,45900,58389,Processor: Intel i3-1115G4 (Base- 1.70 GHz & Turbo up to 4.10 GHz) 2 Cores,RAM & Storage: 8GB DDR4 & 1TB + 256GB SSD,Display: 15.6" FHD WVA AG Narrow Border,https://rukminim1.flixcart.com/image/312/312/kt8zb0w0/computer/n/m/v/inspiron-3511-thin-and-light-laptop-dell-original-imag6n5kbmfcgxk6.jpeg?q=70
realme Book (Slim) Core i3 11th Gen,4.4,12048,1808,46990,54999,Stylish & Portable Thin and Light Laptop,14 inch 2K QHD, IPS LCD Display ( 400nits peak brightness, 100% sRGB, 3:2 aspect ratio, Full Vision Display),Light Laptop without Optical Disk Drive,https://rukminim1.flixcart.com/image/312/312/ksez24w0/computer/h/8/9/rmnb1001-thin-and-light-laptop-realme-original-imag5zhgcstmjbxg.jpeg?q=70
ASUS VivoBook K15 OLED (2022) Core i3 11th Gen,4.5,572,81,45990,62990,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l2dmky80/computer/l/c/g/-original-imagdqdyewdfx452.jpeg?q=70
acer Aspire 3 Core i5 11th Gen,3.9,116,13,42990,60999,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l59xq4w0/screen-guard/screen-guard/d/z/o/acer-aspire-3-15-6-inch-screen-guards-vrishank-original-imagfzemyhpasvwf.jpeg?q=70
ASUS VivoBook 14 (2022) Core i3 12th Gen,4.3,28,7,47990,62990,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/n/1/g/-original-imagg6t9hmxg6ndz.jpeg?q=70
ASUS VivoBook 14 (2022) Core i3 12th Gen,4.1,23,3,47990,62990,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/y/b/w/-original-imagg6t9sb9gvafu.jpeg?q=70
ASUS VivoBook Flip 14 Core i3 11th Gen,4,128,19,49990,69990,Intel Core i3 Processor (11th Gen),8 GB LPDDR4X RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l3t2fm80/computer/p/q/q/-original-imageuecysr3cuca.jpeg?q=70
DELL Core i3 12th Gen,0,0,0,49349,64133,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l1fc0i80/computer/9/5/r/inspiron-3525-thin-and-light-laptop-dell-original-imagczzfezyd7tqs.jpeg?q=70
ASUS VivoBook 15 (2021) Core i5 10th Gen,4.2,520,53,45990,64990,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kp2y2kw0/computer/y/0/c/na-thin-and-light-laptop-asus-original-imag3ebnzawky4kn.jpeg?q=70
ASUS Core i3 12th Gen,4.7,3,2,42990,57990,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kyxb9u80/computer/4/y/0/vivobook-laptop-asus-original-imagbfz5wjzf4bde.jpeg?q=70
ASUS Vivobook 15 Core i5 11th Gen,0,0,0,47990,66990,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/6/i/j/x1500ea-ej522ws-thin-and-light-laptop-asus-original-imagkygm8tmqqgbv.jpeg?q=70
ASUS Core i5 11th Gen,5,5,1,45990,66990,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kz1lle80/computer/o/o/b/vivobook-laptop-asus-original-imagb54ghvhztcmj.jpeg?q=70
Nokia PureBook S14 Core i5 11th Gen,4,97,20,47990,82990,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ktyp8cw0/computer/h/a/s/na-thin-and-light-laptop-nokia-original-imag77fgvdj4fv8e.jpeg?q=70
DELL Inspiron Core i3 11th Gen,4.2,315,51,45490,57000,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/krdtlzk0/computer/l/k/r/na-laptop-dell-original-imag57f9psmfjcxs.jpeg?q=70
ASUS Vivobook 15 Core i5 10th Gen,4.2,103,4,50000,59999,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ksyz8280/computer/f/9/9/x515ea-ej302ts-thin-and-light-laptop-asus-original-imag6fc9kxzc6rrh.jpeg?q=70
ASUS Ryzen 5 Hexa Core 5500U,4.4,28,3,48500,69500,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/klscivk0/computer/d/f/d/x415jf-ek522ts-thin-and-light-laptop-asus-original-imagyufa2sywf9ub.jpeg?q=70
DELL Core i3 11th Gen,0,0,0,46900,53800,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/l4pxk7k0/computer/n/g/g/inspiron-3511-d560742win9s-laptop-dell-original-imagfjtzjr3hhezv.jpeg?q=70
acer Aspire 3 Ryzen 5 Quad Core 3500U,4.2,303,39,46100,52999,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ktketu80/computer/n/r/0/a315-23-laptop-acer-original-imag6w27yw7bmdz5.jpeg?q=70
Lenovo Ryzen 5 Hexa Core 5th Gen,0,0,0,48000,65999,AMD Ryzen 5 Hexa Core Processor (5th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/h/l/z/ideapad-3-laptop-lenovo-original-imaghqt4mzkhhznu.jpeg?q=70
DELL Ryzen 5 Quad Core,4.3,3,0,46990,66560,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kwwfte80/computer/n/p/n/inspiron-3515-laptop-dell-original-imag9h9sc4bfz8rh.jpeg?q=70
DELL INSPIRON Core i3 10th Gen,4,591,56,45990,49000,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/kikluvk0-0/laptop-display/s/4/e/inspiron-3501-dell-original-imafyc7hqnjzg8cm.jpeg?q=70
DELL Core i3 11th Gen,4,21,1,46500,56700,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l4x2rgw0/computer/m/n/n/vostro-3420-notebook-dell-original-imagfpq37h38xebf.jpeg?q=70
ASUS Asus Vivobook 15 Core i5 11th Gen,3.3,4,2,45980,59500,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l30hmkw0/computer/w/h/w/vivobook-15-laptop-asus-original-image8ajrucyfea5.jpeg?q=70
Lenovo Ideapad S145 Ryzen 5 Quad Core 3500U,4.2,1522,227,46500,58857,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ken59jk0/computer/j/7/8/lenovo-na-laptop-original-imafv9updfub9qcy.jpeg?q=70
DELL Inspiron Core i3 10th Gen,4.1,985,108,45590,60490,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/ku5ufm80/computer/o/3/o/inspiron-3511-thin-and-light-laptop-dell-original-imag7csrvdhnsbdf.jpeg?q=70
Avita Liber V14 Ryzen 5 Quad Core 3500U,4.1,2588,496,49990,55490,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kh3qkcw0/computer/x/b/4/avita-original-imafx7y8txxk8gkz.jpeg?q=70
acer Aspire 5 Core i5 11th Gen,3.7,332,34,45990,56999,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/krce64w0/computer/g/x/z/aspire-5-thin-and-light-laptop-acer-original-imag55gzykbb22cp.jpeg?q=70
Vaio E Series Ryzen 5 Quad Core 3500U,4,707,142,49590,66990,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kmccosw0/computer/e/8/w/e15-amd-thin-and-light-laptop-vaio-original-imagf9eabsnxzcfb.jpeg?q=70
(Refurbished) Lenovo GF63 Thin Core i5 9th Gen,0,0,0,46900,65800,Grade: Unboxed - Like New,Intel Core i5 Processor (9th Gen),64 bit Windows 10 Operating System,https://rukminim1.flixcart.com/image/312/312/kn3i1zk0/computer/b/b/4/na-gaming-laptop-lenovo-original-imagfuzs7ydtn5ys.jpeg?q=70
(Refurbished) acer Nitro 5 Ryzen 5 Quad Core,0,0,0,46490,85999,Grade: Unboxed - Like New,AMD Ryzen 5 Quad Core Processor,64 bit Windows 10 Operating System,https://rukminim1.flixcart.com/image/312/312/k7285u80/computer/x/w/m/acer-original-imafpdyeeyndtnn3.jpeg?q=70
(Refurbished) Lenovo Ideapad L340 Core i5 9th Gen,4.3,3,1,46400,82490,Grade: Unboxed - Like New,Intel Core i5 Processor (9th Gen),64 bit Windows 10 Operating System,https://rukminim1.flixcart.com/image/312/312/kb6tyfk0/computer/x/z/h/lenovo-original-imafshg52gby5xsa.jpeg?q=70
Lenovo IdeaPad 3 Core i3 11th Gen,4.2,4142,400,38750,59390,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kruyw7k0/computer/f/i/u/na-thin-and-light-laptop-lenovo-original-imag5jy6fsm2yx4q.jpeg?q=70
RedmiBook Pro Core i5 11th Gen,4.1,3343,403,41800,59999,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kuwzssw0/computer/x/l/a/redmibook-15-pro-thin-and-light-laptop-redmi-original-imag7xhnakyazyma.jpeg?q=70
ASUS VivoBook 14 (2022) Ryzen 5 Quad Core AMD R5,4.2,350,27,40990,57990,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l2m78280/computer/z/e/f/-original-imagdx9szs8xz2rk.jpeg?q=70
ASUS Core i3 11th Gen,4,99,13,34490,49990,Intel Core i3 Processor (11th Gen),4 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kwgpz0w0/computer/s/x/v/x415ea-ek302ws-laptop-asus-original-imag94tepsgcgrgk.jpeg?q=70
Mi Notebook 14 Core i5 10th Gen,4.4,2246,235,44999,46359,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/koixwnk0/computer/9/p/x/na-thin-and-light-laptop-mi-original-imag2ygskfu3zew5.jpeg?q=70
DELL Inspiron Core i3 11th Gen,0,0,0,45268,59550,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kzygpzk0/computer/z/p/p/inspiron-3511-thin-and-light-laptop-dell-original-imagbuv2dwaehygy.jpeg?q=70
DELL Core i3 12th Gen,0,0,0,48077,62481,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l1dwknk0/computer/e/u/0/inspiron-3525-notebook-dell-original-imagcyrebyny33kd.jpeg?q=70
DELL Inspiron Core i3 10th Gen,4.2,44,3,46400,56200,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kt8zb0w0/computer/n/m/v/inspiron-3511-thin-and-light-laptop-dell-original-imag6n5kbmfcgxk6.jpeg?q=70
DELL Core i3 10th Gen,0,0,0,48999,50000,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kit6hzk0-0/computer/f/c/w/dell-inspiron-3505-laptop-amd-ryzen-3-3250u-4gb-ram-1tb-hdd-15-6-original-imafygzmveshfgtc.jpeg?q=70
DELL Inspiron Ryzen 5 Dual Core 3450U,4.3,51,8,46790,62422,Processor: AMD Ryzen 5-3450U (2.10 GHz up to 3.50 GHz),RAM & Storage: 8GB DDR4 (2 DIMM Slots) & 512GB SSD,Display: 15.6" FHD WVA AG Narrow Border,https://rukminim1.flixcart.com/image/312/312/l45xea80/computer/w/j/c/-original-imagf4htystubbsg.jpeg?q=70
DELL Vostro Core i3 10th Gen,4,2034,202,45090,54517,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/ksyz8280/computer/b/7/0/na-thin-and-light-laptop-dell-original-imag6f5zes6jhdzk.jpeg?q=70
DELL Inspiron Core i3 10th Gen,4.2,68,6,45990,63200,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/krdtlzk0/computer/l/k/r/na-laptop-dell-original-imag57f9psmfjcxs.jpeg?q=70
realme Book (Slim) Core i3 11th Gen,4.4,12048,1808,46990,54999,Stylish & Portable Thin and Light Laptop,14 inch 2K QHD, IPS LCD Display ( 400nits peak brightness, 100% sRGB, 3:2 aspect ratio, Full Vision Display),Light Laptop without Optical Disk Drive,https://rukminim1.flixcart.com/image/312/312/ksez24w0/computer/v/b/y/rmnb1001-thin-and-light-laptop-realme-original-imag5zhgw27k4tbb.jpeg?q=70
DELL Inspiron 3511 Core i3 11th Gen,0,0,0,46890,60371,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kylvr0w0/computer/x/k/c/inspiron-laptop-dell-original-imagat4jfka6hv5q.jpeg?q=70
acer Travelmate Core i3 11th Gen,4.1,66,6,46040,60000,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kr58yvk0/computer/1/f/i/na-business-laptop-acer-original-imag5y57uuuaya3u.jpeg?q=70
DELL Inspiron Core i3 11th Gen,4,791,103,45890,55534,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/ku5ufm80/computer/o/3/o/inspiron-3511-thin-and-light-laptop-dell-original-imag7csrvdhnsbdf.jpeg?q=70
DELL Vostro Ryzen 5 Quad Core 3500U,4.4,13,2,49690,61740,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kq5iykw0/computer/q/j/2/vostro-3405-thin-and-light-laptop-dell-original-imag48ejkx33d9nn.jpeg?q=70
Lenovo IdeaPad 1 Ryzen 5 Quad Core 3500U,4.2,599,69,41990,58545,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l4vnbm80/computer/i/f/f/15ada7-thin-and-light-laptop-lenovo-original-imagfzzxmhfgzysy.jpeg?q=70
